"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","X","X0","lillie_test","anderson_darling","pearson_test","cramer_test","shapiro_francia","shapiro_test","lift_LRD_test","DN_HistogramMode_5","DN_HistogramMode_10","CO_f1ecac","CO_FirstMin_ac","CO_HistogramAMI_even_2_5","CO_trev_1_num","MD_hrv_classic_pnn40","SB_BinaryStats_mean_longstretch1","SB_TransitionMatrix_3ac_sumdiagcov","PD_PeriodicityWang_th0_01","CO_Embed2_Dist_tau_d_expfit_meandiff","IN_AutoMutualInfoStats_40_gaussian_fmmi","FC_LocalSimple_mean1_tauresrat","DN_OutlierInclude_p_001_mdrmd","DN_OutlierInclude_n_001_mdrmd","SP_Summaries_welch_rect_area_5_1","SB_BinaryStats_diff_longstretch0","SB_MotifThree_quantile_hh","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1","SP_Summaries_welch_rect_centroid","FC_LocalSimple_mean3_stderr","pracma_hs","pracma_hrs","pracma_he","pracma_hal","pracma_ht","hurts_tsf","max_level_shift_tsf","max_var_shift_tsf","max_kl_shift_tsf","alpha_tsf","beta_tsf","gamma_tsf","firstmin_ac_tsf","firstzero_ac_tsf","std1st_der_tsf","spreadrandomlocal_meantaul_tsf","fluctanal_prop_r1_tsf","embed2_incircle_1_tsf","embed2_incircle_2_tsf","ac_9_tsf","firstmin_ac_tsf.1","trev_num_tsf","motiftwo_entro3_tsf","walker_propcross_tsf","std1st_der_tsf.1","histogram_mode_tsf","outlierinclude_mdrmd_tsf","outlierinclude_mdrmd_tsf.1","firstzero_ac_tsf.1","stability_tsf","lumpiness_tsf","crossing_points_tsf","flat_spots_tsf","nonlinearity_tsf","unitroot_kpss_tsf","unitroot_pp_tsf","arch_stat_tsf","acf_features_x_acf1","acf_features_x_acf10","acf_features_seas_acf1","acf_features_diff2x_pacf5","acf_features_x_pacf5","stl_features_nperiods","stl_features_seasonal_period","stl_features_trend","stl_features_spike","stl_features_linearity","stl_features_curvature","stl_features_e_acf1","stl_features_e_acf10","stl_features_seasonal_strength","stl_features_peak","stl_features_trough","adf","kpps_level","kpps_trend","pp","whittle_test","kurtosis_fisher","skewness_fisher"
"1657",1657,1657,"hurst1656",1657,1657,"H1656",1657,1657,1657,3.10951389529225e-06,2.66885297948677e-09,1.28060162893771e-08,6.17625259551616e-07,3.55678087071519e-06,2.84203497872799e-07,1.37763274780231,-1.08186236252315,-1.24252487182116,31,84,1.0794683585076,-0.00223778985146754,0.722627737226277,64,0.166666666666667,44,0.818726647239556,40,0.0217391304347826,0.543478260869565,-0.615942028985507,0.963423585146283,5,1.33394809062103,0.846153846153846,0.641025641025641,0.0490873852123438,0.208353025002871,0.834541844299332,1.06894481770152,0.780317695239176,0.790081653854938,0.526021483340938,0.99904031063725,1291.44004525,461638.686818467,1.00314002969805,0.934580168940186,0.000100170266510532,0.000100102848428739,84,46,207.777428858691,3.61,0.846153846153846,0,0,0.795322963541923,84,-3563663.74010514,0.901592518205897,0.0583941605839416,207.777428858691,1750,-0.0434782608695652,-0.0434782608695652,46,1.00010593046451,0.0106958506738957,3,22,0.587851676055577,2.51944312499073,-1.48716479880715,0.8530167341212,0.972797410230167,7.66528654677208,0.732298593390976,0.581725516191166,0.97097878488599,1,12,0.978352656247099,231695.761387949,12287.3468479348,-1019.16858009101,0.380337588981687,0.271629722887019,0.110746741269538,11,9,0.264512773064038,0.01,0.01,0.628721852894988,138,-1.44009190720464,1.22200703916926
"1658",1658,1658,"hurst1657",1658,1658,"H1657",1658,1658,1658,0.00657526811849949,0.000259473786849542,0.000575827630163938,0.000978335257617326,0.00403367834695761,0.00116036167328535,1.39297055018127,0.615545731917825,-1.0640631023845,18,50,0.592459434003737,-0.0187280528384159,0.807692307692308,29,0.166666666666667,18,0.545061977151323,4,0.037037037037037,0.639240506329114,-0.69620253164557,0.931747621292843,5,1.48687148286949,0.8125,0.5,0.0490873852123438,0.345572931108359,0.809988424410821,1.08098633696661,1.11290042555388,1.06180479622711,0.566566044948075,0.994288712308803,504.480183,118020.02565292,0.601093198627323,0.80940388575514,0.000149499054916072,0.00010424041721663,50,27,205.58999125241,2.96,0.8125,0,0,0.650868672770602,50,-4933346.699811,1.24998439579977,0.115384615384615,205.58999125241,1300,-0.0126582278481012,-0.0126582278481012,27,1.03672944523225,0.000502160476597364,7,8,0.67307403618614,1.91260449731481,-3.57959366800353,0.599139594587435,0.9395903295307,5.94858564791785,0.565065095786732,0.540891583671882,0.890405108787665,1,12,0.930898643991945,405582.031743468,5159.24668657513,-739.970719810344,0.399910036920226,0.332724707753577,0.19217258814504,3,12,0.99,0.01,0.0220883946072339,0.0115653745598575,79,-1.72874474382113,1.13717212466598
"1659",1659,1659,"hurst1658",1659,1659,"H1658",1659,1659,1659,1.0335272710624e-13,1.14775371928137e-23,1.51327582778322e-20,7.37e-10,5.20336711563175e-10,1.19123828005923e-11,1.27206541303963,0.609275299966103,0.77589267094386,39,94,0.914429938030157,0.00397772904839354,0.791666666666667,121,0.0740740740740741,20,0.979437119367424,17,0.0169491525423729,0.347150259067358,-0.707253886010363,0.963677677779678,6,1.54209734019415,0.404761904761905,0.738095238095238,0.0245436926061719,0.215615235764453,0.84721273911746,1.11091300233127,0.784485781190696,0.791315250014472,0.528188964537868,0.999157487752233,700.0970965,109344.404053561,0.670469107871573,0.723755857496909,0.00010016337891316,0.000101451971703105,94,59,182.202978292412,3.26,0.404761904761905,0,0,0.869880397040584,94,3287548.59321803,0.714826527779319,0.166666666666667,182.202978292412,3250,-0.424870466321243,-0.424870466321243,59,1.02483210995019,0.000818071304230611,19,26,0.920190386935737,3.16047270445181,-3.17375732225396,0.848819219568782,0.972308226126276,8.25433981340863,0.83291743578393,0.568546575061775,0.98119604986606,1,12,0.976793797713231,30303.9540143494,10840.4515876247,-5440.5057658204,0.351488466671582,0.328099410794852,0.245897891795257,10,7,0.982868026388756,0.01,0.01,0.74198233813947,193,-1.68543399079108,1.1395052434135
"1660",1660,1660,"hurst1659",1660,1660,"H1659",1660,1660,1660,0.0107672534985814,2.95906612540565e-06,2.30719353017034e-07,0.000101577304582922,7.89392918692635e-05,1.00337710684164e-05,1.43410060647094,1.18531572927253,0.691027200493158,23,64,1.0036740729226,0.00951382539186467,0.798165137614679,56,0.0740740740740741,33,0.794392739110597,40,0.0277777777777778,0.454545454545455,-0.709090909090909,0.952826105266923,6,1.51037646911059,0.756756756756757,0.621621621621622,0.0490873852123438,0.224944379369531,0.819427421358856,1.12625770600651,1.02127840190427,0.986708885633754,0.55664099476883,0.997617374235224,629.55825775,121886.93328572,0.468707834147061,0.645440750469797,0.000100063303109633,0.000100125257953341,64,36,166.001358630982,2.98,0.756756756756757,0,0,0.772927716686982,64,3910079.71757134,1.07275159200817,0.073394495412844,166.001358630982,3700,-0.145454545454546,-0.145454545454546,36,1.06376710444162,0.00153867283285901,13,14,0.112438083578311,1.89403832750934,-2.90794338501117,0.84605252920547,0.958613156956867,7.36942469416484,0.703187941798578,0.752328886746316,0.989162958079745,1,12,0.973351637612842,48642.738725865,6550.93977573313,-2816.72131228406,0.293083706471754,0.21234113445712,0.189271995516421,10,3,0.979020075377712,0.01,0.01,0.785003101281582,110,-1.79023027766306,1.10580630670123
"1661",1661,1661,"hurst1660",1661,1661,"H1660",1661,1661,1661,9.11671691945856e-05,2.46232103234296e-10,2.08314142362665e-05,1.5046636674873e-06,1.81213131975542e-14,1.84342013727045e-16,0.619605900773842,-0.261897774816703,-0.767191631348857,19,3,0.194950195599916,-0.143211886876467,0.885542168674699,49,0.0740740740740741,4,0.0348887209664915,2,0.0185185185185185,0.497005988023952,-0.706586826347305,0.603450383351085,5,1.61481119273342,0.853658536585366,0.829268292682927,0.171805848243203,0.833918681734849,0.77494964933875,1.00819368435342,0.730643977293142,0.740594098313254,0.527410704171337,0.848637919582089,1227.97037325,5176731.27502779,21.5271194965556,0.137909854835279,0.000100021371433799,0.000100345424607027,3,54,850.615242018661,2.49,0.853658536585366,0,0,0.391518549820426,3,-101543901.908581,1.43117464311985,0.186746987951807,850.615242018661,1500,0.0299401197604789,0.0299401197604789,54,0.558453010724997,3.19628578528803,19,50,3.5287894491258,2.45757451258838,-77.46370595049,0.00171254631723851,0.545275925282431,2.09631594474454,0.396019342981383,0.956036157261145,0.492087441987328,1,12,0.607206254695344,257189885.125506,7326.05376944315,-1416.28785072175,-0.0192373139442789,0.0982325828742745,0.201285555862566,1,4,0.59225073320193,0.01,0.0209997187159197,0.01,167,0.338221177104041,1.46639785228332
"1662",1662,1662,"hurst1661",1662,1662,"H1661",1662,1662,1662,1.4539410350965e-06,3.48175974779162e-09,2.40939502342254e-08,1.70365828858428e-07,4.67719359212756e-05,8.36704741344951e-06,1.36480245396997,0.903455718534224,0.699703525059312,23,46,0.688978417267073,-0.000101641232287297,0.891666666666667,49,0.0740740740740741,8,0.653920601005733,6,0.025,0.619834710743802,-0.727272727272727,0.906346063230819,4,1.52108254570495,0.842105263157895,0.657894736842105,0.0490873852123438,0.333617289806364,0.818915904799348,1.10764657786957,1.32651575154847,1.27986701711666,0.553546178765515,0.999173420855051,319.16512175,44527.1934735211,1.24787513627726,0.559780548236377,0.000100327888448841,0.000100695501710161,46,40,111.214199552388,2.53,0.842105263157895,0,0,0.673366682925504,46,-4347.46909630786,1.20154831324239,0.183333333333333,111.214199552388,1300,-0.545454545454545,-0.545454545454545,40,0.939997151169226,0.0175208830671233,15,15,0.239715389047538,2.13103700723091,-2.77395144827152,0.719314952196269,0.924556898666926,5.79878975770121,0.602905712133211,0.642404850964915,0.888895523391258,1,12,0.939411529414805,11000.9463561148,3359.99559199246,-983.168319943378,0.2737502900095,0.410517848961151,0.171444887380359,11,5,0.68695856744391,0.01,0.01,0.0490815717188107,121,-1.74854152688352,1.11976262759892
"1663",1663,1663,"hurst1662",1663,1663,"H1662",1663,1663,1663,8.58253269524341e-07,1.37530624878683e-08,1.37423400553854e-06,8.63485545157743e-07,9.83639812485097e-06,9.65646369421698e-07,1.23092379156568,1.17279897228701,1.00191395636769,32,83,0.909008876000992,-0.00982296530771681,0.780821917808219,57,0.166666666666667,6,0.701146330230025,4,0.0204081632653061,0.496598639455782,-0.73469387755102,0.952635901479477,4,1.47958242831286,0.175,0.7,0.0245436926061719,0.234469039974179,0.834644455369442,1.07271177225804,0.768126410706442,0.777708677889732,0.526563148333194,0.998447189992429,247.59643675,30758.5107567617,0.219370412683389,0.622170535437436,0.00688506128571293,0.000111976406636556,83,49,104.746417803824,3.18,0.175,0,0,0.832641345002717,83,-947334.750759912,1.00226241961421,0.143835616438356,104.746417803824,2100,-0.414965986394558,-0.414965986394558,49,1.05469218624018,0.00165867187015532,5,14,1.21591757660441,2.70960207709902,-3.12100535396802,0.728915987469234,0.96313555628223,7.88337108837997,0.76589595966625,0.650249855475825,0.99349609770702,1,12,0.96820540616116,9170.25142628738,4941.60974379394,-1751.95784058579,0.308693434713359,0.630822901620827,0.0948851099792982,4,3,0.99,0.01,0.01,0.467186479724341,147,-1.77491970788628,1.10584263581487
"1664",1664,1664,"hurst1663",1664,1664,"H1663",1664,1664,1664,5.01398091520899e-07,7.91543029163062e-08,2.93656697218704e-05,6.34354170304539e-07,8.42935148942576e-05,1.52100114732206e-05,1.17756965757662,0.622982430423294,0.41062924215198,31,65,0.783083730355704,-0.000700981855202863,0.835051546391753,49,0.0740740740740741,49,0.784350306622952,40,0.0185185185185185,0.128205128205128,-0.758974358974359,0.93953054775302,5,1.51387263996517,0.142857142857143,0.80952380952381,0.0245436926061719,0.278061810204823,0.830432279170545,1.06307313459143,0.79142399528622,0.7979763685413,0.528237724820117,0.998336650266163,1240.03375,342649.805891799,1.41258599213725,0.756216904789634,0.000100183749520834,0.00148666538670668,65,54,291.209325221713,2.86,0.142857142857143,0,0,0.78985777674354,65,-1001875.93452953,1.02928011208741,0.175257731958763,291.209325221713,4250,-0.558974358974359,-0.558974358974359,54,0.990454003225196,0.00243748528151842,21,8,0.355098582026177,2.66700983460734,-6.32675138012271,0.776307627647869,0.950034104110441,7.26421669813738,0.735279136845861,0.61440042259154,0.944667835113856,1,12,0.957963044327827,272849.576999146,11877.6131685302,-6950.7650611844,0.385187850914572,0.447955012073946,0.211084870263755,12,3,0.687451155167891,0.01,0.01,0.434076778391591,195,-1.7363534194129,1.11519418115533
"1665",1665,1665,"hurst1664",1665,1665,"H1664",1665,1665,1665,0.00900767621632775,3.63404687544932e-06,0.00887897745384497,0.000298356334586539,1.34845226521453e-08,1.78671399162334e-09,0.473771780047151,-0.64200454186129,0.416457117123602,2,4,0.226211997321679,-0.154842151949248,0.896103896103896,13,0.0740740740740741,7,0.052105352148726,3,0.0454545454545455,0.166666666666667,-0.641025641025641,0.440894311134771,5,1.8252646666994,0.65625,0.5,0.687223392972813,0.969290938010929,0.716196644172346,0.945330119088373,1.46271142964405,1.34842594081323,0.567486119852783,0.797647990545909,6742.06353666667,90774152.4816608,5.63320351985271,0.00010071177236406,0.000100000242253685,0.0001008334191894,4,22,5776.65382061434,2.14,0.65625,0,0,0.200359572182161,4,-22322496041.232,1.61778622350135,0.363636363636364,5776.65382061434,7500,-0.346153846153846,-0.346153846153846,22,0.373357627345672,1.38040988449618,17,7,1.98885567054455,1.06870961358569,-49.322093101444,0.0198912411967954,0.38637920311962,0.518639719754047,0.15398264924919,0.82694845713951,0.198916084210109,1,12,0.406200211162219,695639520113.768,23867.2220449954,-7549.84811094116,0.0857513493536329,0.195615254154351,0.184187683729917,7,4,0.550290405453619,0.01,0.0908110981201873,0.01,78,1.77650118364517,1.80441641513419
"1666",1666,1666,"hurst1665",1666,1666,"H1665",1666,1666,1666,4.5832074158687e-08,9.80687578369276e-12,1.05952282204015e-08,1.38144293203699e-07,3.51187496119808e-13,7.02512905575494e-15,0.571583195296698,0.704793989518044,0.170499866624422,2,5,0.194960049732153,-0.805878530663463,0.911290322580645,33,0.166666666666667,6,0.0602023209978917,3,0.0227272727272727,0.456,-0.728,0.468242686678231,5,1.806315687639,0.815789473684211,0.578947368421053,0.687223392972813,0.938936695962446,0.724856207458792,0.941090399184826,1.253936379745,1.18946716824776,0.552620472826295,0.801339041453463,275.725735333333,591421.508040149,18.5226647817792,0.000102237109159613,0.00010018772423012,0.000101979903859193,5,44,353.416483840484,2.38,0.815789473684211,0,0,0.241628045978558,5,-27618637.4263711,1.46963122650851,0.241935483870968,353.416483840484,1250,-0.296,-0.296,44,0.390696981189737,3.05773556163499,27,18,2.81083938565929,1.76279146237209,-79.6931563798467,0.0022691543799442,0.400449844657742,0.729606809913299,0.148923171161456,0.896337634654285,0.225730212814726,1,12,0.448914474429812,9722358.4856201,2115.82070008627,-561.91718764128,0.00332881733073964,0.161486895756845,0.167689850278385,9,4,0.0659808814369769,0.01,0.072801420020979,0.01,125,-1.25899805207966,1.19268406557184
"1667",1667,1667,"hurst1666",1667,1667,"H1666",1667,1667,1667,0.312267514263119,0.125178531740234,0.158194639851475,0.304983346020484,0.118285652696269,0.0742381354516538,0.963807345460167,-0.105438281188077,-0.348703929410538,14,4,0.337835444666191,0.0824436580848899,0.976190476190476,21,0.166666666666667,6,0.221532210764476,3,0.0158730158730159,0.27810650887574,-0.846153846153846,0.74504053588087,6,1.84849319736005,0.707317073170732,0.731707317073171,0.0736310778185156,0.645335224641532,0.80151107862005,1.00061939959242,0.700961219738293,0.712150572529436,0.52748170846624,0.986526062590283,1656.3275,948736.227335636,0.707258462829006,0.628276790710805,0.00017656474671566,0.000663296445968713,4,63,919.192464985785,2.37,0.707317073170732,0,0,0.546910890395945,4,265684692.60331,1.59497363490898,0.30952380952381,919.192464985785,5500,-0.0532544378698225,-0.0532544378698225,63,0.734831901709073,0.0211133584932258,31,5,0.893694886188271,2.33724881161652,-24.6741738616514,0.262081530668182,0.789939797859898,3.52516635312307,0.460057172736356,0.682391385346828,0.722462334853582,1,12,0.756209011695706,15646960.0514214,13685.9512621817,-5812.88533227273,0.323163344293075,0.704798479682428,0.18217861537372,11,8,0.524368730567059,0.01,0.01,0.01,169,-1.77251779721752,1.10213511675664
"1668",1668,1668,"hurst1667",1668,1668,"H1667",1668,1668,1668,2.10976329067708e-05,6.55706864849556e-09,1.26253545700819e-07,5.26560555707829e-07,1.95352897248862e-05,2.7656388119671e-06,1.22248693577713,1.00154783124871,0.796632199749549,36,4,0.651663124547283,-0.0525950847709781,0.876344086021505,48,0.0740740740740741,6,0.313425990565666,3,0.032258064516129,0.379679144385027,-0.729946524064171,0.885566170266715,6,1.62693124817423,0.731707317073171,0.731707317073171,0.0245436926061719,0.439211661739669,0.839673916803703,1.04800808918293,0.733236274077671,0.742087593360652,0.52803428290895,0.997528213048149,1093.396446,1267052.12984309,1.42545936621052,0.999889027863284,0.000100621927346486,0.000100327202063176,4,62,486.418729502526,2.58,0.731707317073171,0,0,0.75886679926594,4,-119912023.703545,1.03397776221932,0.193548387096774,486.418729502526,5250,-0.125668449197861,-0.125668449197861,62,0.928732650158545,0.0206563015664499,23,7,1.30232913111426,3.16304549371773,-9.71551277996979,0.582651207971207,0.919995180844143,6.39255302648611,0.729313782943939,0.453267319002668,0.942021943600168,1,12,0.900418466510689,2871062.14887385,14944.6109364988,-5714.49422202458,0.426322312320844,0.585265160480946,0.236389589383811,8,3,0.953854488740773,0.01,0.01,0.01,187,-1.68838467671983,1.13302156768253
"1669",1669,1669,"hurst1668",1669,1669,"H1668",1669,1669,1669,4.81158002267508e-10,3.04590246955087e-12,6.73251069586016e-15,5.90645137308746e-09,3.82430140972835e-06,3.73718122222674e-07,1.81187300037438,-1.10064017744757,-0.936810664231953,17,39,0.562803884302691,0.0678022024564076,0.844155844155844,27,0.166666666666667,0,0.373573043665715,28,0.037037037037037,0.538461538461539,-0.474358974358974,0.879640258935343,7,1.8448607039403,0.8125,0.59375,0.0490873852123438,0.441862065069571,0.825169310568307,1.07294857682204,2.2698443446594,2.11408177387264,0.567486119852783,0.991725927562002,1658.24295258333,831333.739273817,0.957950997389934,0.71966562004796,0.00010019033308411,0.000100068311463963,39,27,400.256937708512,2.68,0.8125,0,0,0.582440855685175,39,63881570.0947371,1.09417207367771,0.12987012987013,400.256937708512,2250,0.0128205128205128,0.0128205128205128,27,0.909647155474314,0.0703758723657213,3,8,0.950607283128783,1.71164152539352,-4.31194936733425,0.286243992333987,0.901404420623625,5.09473843393657,0.483959099362026,0.61043543050933,0.861894007186864,1,12,0.903948026386742,3036137.36060754,7291.8904264866,522.575806087728,0.354229886490575,0.233804973146787,0.212983504204892,4,2,0.530100065087877,0.01,0.0337820081833571,0.0496417712454709,78,-1.65334406246059,1.16356156661867
"1670",1670,1670,"hurst1669",1670,1670,"H1669",1670,1670,1670,6.52301093930238e-06,8.35229432123562e-06,0.000302036353730856,2.75503870437681e-05,0.000122232416658507,3.20883369660634e-05,0.773487564384149,-0.942000677979898,-0.503581743010883,17,3,0.395035229044436,-0.60235057752585,0.92,23,0.166666666666667,4,0.0970471367408583,2,0.0277777777777778,0.831683168316832,-0.584158415841584,0.744852311070993,5,1.73719154047716,0.8,0.8,0.0490873852123438,0.626956902547664,0.796824465811256,1.19895546525533,1.26084602815827,1.20601579291976,0.559023229673785,0.958180540500222,2752.75810666667,7250242.11912849,0.479147208089888,0.00678232444938165,0.00678230683880395,0.000100167667762027,3,36,1962.46563239585,1.9,0.8,0,0,0.539260953509448,3,-12869419428.6397,1.22677771392912,0.24,1962.46563239585,6500,0.524752475247525,0.524752475247525,36,0.71734458871069,0.0745777403914067,15,5,3.88212579333903,1.91014000144326,-17.3553859845185,0.322903087068146,0.726881495080863,3.63033092766177,0.459179933398085,0.9195948784606,0.737884973414939,1,12,0.805346980789088,1330744278.13207,22939.3546585416,6099.9033031735,-0.011886995345675,0.194103914082717,0.252662927779857,11,9,0.789715166266052,0.01,0.01,0.01,101,-1.39793512198501,1.2258377981616
"1671",1671,1671,"hurst1670",1671,1671,"H1670",1671,1671,1671,2.22543773361604e-07,5.30939633130908e-10,4.46988575301978e-17,4.73032603200376e-07,1.48803073134233e-06,2.03800001949829e-07,0.903273488056444,0.947251296137478,-1.24581858351954,37,9,0.638452832197899,0.012741051910157,0.802325581395349,58,0.166666666666667,5,0.362441152903914,4,0.0172413793103448,0.526011560693642,-0.670520231213873,0.925693196380146,6,1.49451361175361,0.219512195121951,0.731707317073171,0.0245436926061719,0.34911075527697,0.839116011870172,1.06230792058767,0.752590857420097,0.761338807744918,0.52761744144983,0.998447189992429,550.88425725,562816.252499768,0.60037165854443,0.472414274099034,0.000100012574810975,0.000100432381622835,9,58,322.833533617369,2.84,0.219512195121951,0,0,0.777536765599943,9,8318934.27668003,0.952189738371718,0.13953488372093,322.833533617369,3250,-0.199421965317919,-0.199421965317919,58,0.976646397704223,0.0364028331459042,7,41,2.14764013971915,3.20241215271154,-7.00257968188502,0.217648064272882,0.921611350943938,7.08780110876548,0.756213713409067,0.581745742252437,0.990173603324806,1,12,0.927415124919685,1659614.14142625,10050.6569222453,-2090.6747981056,0.268436555995062,0.299301307963876,0.181691157391304,3,8,0.962867108290415,0.01,0.01,0.01,173,-1.6083787512316,1.1586470016117
"1672",1672,1672,"hurst1671",1672,1672,"H1671",1672,1672,1672,0.00167578788436371,7.58838553416925e-05,0.000376428074084658,0.000128461746166144,0.00123867983109412,0.000665578888647936,1.00371425632002,0.590637309453225,0.832005850853113,12,26,0.477403545828875,0.0472163512087008,0.864197530864197,28,0.0740740740740741,18,0.329115506667168,1,0.0434782608695652,0.24390243902439,-0.902439024390244,0.844833069897431,6,1.69894970682713,0.8125,0.78125,0.0981747704246875,0.438653426362115,0.784947346291018,1.03847424381457,1.09611233444401,1.04160135329881,0.565681884608142,0.989755912457403,1111.13200966667,309307.344350413,2.05526443919701,0.482335375023427,0.00034842829673246,0.00118259404134964,26,23,425.464694909149,3.5,0.8125,0,0,0.47674811244311,26,30054571.4387295,1.32699489305383,0.148148148148148,425.464694909149,3250,-0.658536585365854,-0.658536585365854,23,0.984062178827803,0.027365865202342,13,12,1.45387772615925,1.36879497952361,-9.30023441136216,0.252380139768062,0.831448450499475,4.04528831598221,0.335688251962686,0.87047719609254,0.82519847373633,1,12,0.892660218922879,2910820.55081624,5484.10537771098,-3677.45095527327,0.134519501262349,0.116090037917307,0.207957808056919,6,12,0.592946544331061,0.01,0.01,0.0887669885397684,82,-1.76275992397464,1.12731356947286
"1673",1673,1673,"hurst1672",1673,1673,"H1672",1673,1673,1673,1.89221677271745e-05,3.30199384519709e-05,0.000194529847471657,5.90802443549294e-05,0.00159716015009213,0.00056880006225866,1.00142849794859,-0.576685753318633,-0.800319664843614,26,3,0.559555365078835,0.014152817793735,0.90625,37,0.166666666666667,3,0.383893481821728,2,0.0227272727272727,0.542635658914729,-0.697674418604651,0.859848359433007,4,1.72712016800175,0.815789473684211,0.815789473684211,0.0490873852123438,0.475760555076109,0.822448612035567,1.03032906870695,1.49703874216693,1.44439726969062,0.551740482310627,0.994530187758701,583.85569375,104178.212757896,0.608453749136466,0.496971381575848,0.000113937250649,0.000101331245378885,3,44,232.490440615987,2.47,0.815789473684211,0,0,0.697625475355849,3,1954954.19611824,1.10953616791496,0.2265625,232.490440615987,1500,0.24031007751938,0.24031007751938,44,0.910439670157231,0.0239967336641757,7,6,1.28450444301672,2.3590339637125,-9.45289418217162,0.342174823015324,0.883424592965642,5.64439971129293,0.61162640010071,0.675056384807428,0.895089590347721,1,12,0.875336176343493,173567.922229115,4952.40265176495,-529.842426596283,0.31450557763703,0.4726451077503,0.166347947385975,9,4,0.579263746110038,0.01,0.0221401506124872,0.01,129,-1.7076848186096,1.12603106780301
"1674",1674,1674,"hurst1673",1674,1674,"H1673",1674,1674,1674,4.78624386416366e-06,2.06968672548993e-07,7.69995013509762e-06,1.5758156281053e-06,9.00957903713004e-05,1.39422326245804e-05,0.912013905861974,-0.473139749167468,-0.660289575687141,28,2,0.602408296866554,-0.0186157932432529,0.941176470588235,37,0.111111111111111,7,0.228955926362561,1,0.0222222222222222,0.525547445255474,-0.576642335766423,0.85525234553733,6,1.76952413673278,0.82051282051282,0.794871794871795,0.0490873852123438,0.4850298974022,0.831413547668739,1.05182097212336,0.684081190028842,0.698588826826862,0.526021483340938,0.991346428023064,745.7,214045.503001605,1.45244186286847,0.361191318861343,0.000100054716112583,0.000100002007850317,2,45,288.316439478408,2.14,0.82051282051282,0,0,0.657881909458921,2,-2839966.7811556,1.05621516573378,0.294117647058824,288.316439478408,1100,0.175182481751825,0.175182481751825,45,0.855771988515588,0.0280104134930772,11,5,2.15125427922885,2.37059745406936,-11.7459081455738,0.174870988360178,0.844273138596605,5.40576702258071,0.644435913779335,0.834779979851489,0.907006904791538,1,12,0.857347717672074,215458.995975208,5126.59444303164,60.2143028847552,0.0749978820060054,0.171309655394624,0.183684017188521,11,3,0.609367661090915,0.01,0.01,0.01,137,-1.60877434668918,1.16072746458155
"1675",1675,1675,"hurst1674",1675,1675,"H1674",1675,1675,1675,0.0526390409474031,0.00513043638060311,0.104145975825588,0.0153320635725333,0.00891950068987433,0.00228921196121966,1.1249750965455,0.849579354917697,-0.4793016470009,23,9,0.660807160579366,-0.0110015482817814,0.895161290322581,38,0.166666666666667,9,0.362288493068718,4,0.0227272727272727,0.496,-0.752,0.904721117038399,8,1.6718639117788,0.157894736842105,0.842105263157895,0.0490873852123438,0.404331650616796,0.817344150855927,1.10722198189903,1.10570812465183,1.07063520433968,0.552620472826295,0.994265305874656,289.493109833333,27433.5804071883,0.866035787377623,0.559120136624128,0.000119243960096196,0.000316140742838402,9,44,127.261145628807,2.67,0.157894736842105,0,0,0.681155812417244,9,-362932.55992296,1.47274375542291,0.169354838709677,127.261145628807,1050,0.016,0.016,44,0.968253110192592,0.00950758202025009,16,9,0.237960610317323,2.11609023626261,-7.88095976324317,0.729948235301697,0.906632923911857,6.11729714622926,0.624125842778802,0.454373329336472,0.910081621637903,1,12,0.903756761301993,24051.3804749807,2963.85451555994,-931.416898296004,0.229822497579466,0.246770457462885,0.136743168869614,1,10,0.910388287678589,0.01,0.01,0.0278990999582898,125,-1.76112270388963,1.11147769694069
"1676",1676,1676,"hurst1675",1676,1676,"H1675",1676,1676,1676,1.65657611324145e-07,8.81877279292622e-13,2.7213215486651e-15,7.59779313518005e-09,8.58300450109258e-07,6.62144228436247e-08,0.992432409804079,0.822866872400538,-1.13910138231072,33,74,0.814159585850345,0.0873616162153102,0.823943661971831,58,0.166666666666667,6,0.313112970417464,1,0.0208333333333333,0.517482517482518,-0.657342657342657,0.928315278969087,5,1.56534627158375,0.384615384615385,0.692307692307692,0.0245436926061719,0.307989319293965,0.839755613938536,1.0703383737075,0.734749882620626,0.746064374843214,0.526357640184358,0.997823473400197,443.510369583333,121831.76501489,0.288325535494079,0.166877500319113,0.0179753822546355,0.00017217854902819,74,48,215.410300184103,3.1,0.384615384615385,0,0,0.818220622695324,74,23722952.5367926,0.866438462522714,0.169014084507042,215.410300184103,700,0.013986013986014,0.013986013986014,48,1.04433579228718,0.00726371836339557,9,12,1.31949904922518,2.73142872001221,-4.03589285817915,0.520378420359779,0.934430068381306,7.60610403711126,0.772763008368106,0.792404191940481,1.02453842865684,1,12,0.946599428345273,269444.556814052,6973.23164876194,-1572.03629284201,0.0564266171780208,0.205469760627309,0.118790600963779,4,2,0.99,0.01,0.01,0.01,143,-1.49072907697615,1.21350294992738
